chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr4	438080	438090	14.0	+	chr4	438095	438105	4.0	-	438092	18.0	15
chr4	570537	570547	14.0	+	chr4	570551	570561	18.0	-	570549	32.0	14
chr4	592067	592077	14.0	+	chr4	592110	592120	15.0	-	592093	29.0	43
chr4	592294	592304	14.0	+	chr4	592315	592325	6.0	-	592309	20.0	21
chr4	744094	744104	14.0	+	chr4	744159	744169	2.0	-	744131	16.0	65
chr4	751097	751107	14.0	+	chr4	751123	751133	4.0	-	751115	18.0	26
chr4	768364	768374	14.0	+	chr4	768398	768408	8.0	-	768386	22.0	34
chr4	1081358	1081368	14.0	+	chr4	1081377	1081387	7.0	-	1081372	21.0	19
chr4	1111658	1111668	14.0	+	chr4	1111660	1111670	2.0	-	1111664	16.0	2
chr4	1369579	1369589	14.0	+	chr4	1369603	1369613	2.0	-	1369596	16.0	24
chr4	1375930	1375940	14.0	+	chr4	1375932	1375942	12.0	-	1375936	26.0	2
chr4	1399194	1399204	14.0	+	chr4	1399240	1399250	9.0	-	1399222	23.0	46
chr4	1525417	1525427	14.0	+	chr4	1525443	1525453	15.0	-	1525435	29.0	26
chr4	61396	61406	13.0	+	chr4	61426	61436	5.0	-	61416	18.0	30
chr4	129544	129554	13.0	+	chr4	129585	129595	12.0	-	129569	25.0	41
chr4	393484	393494	13.0	+	chr4	393500	393510	45.0	-	393497	58.0	16
chr4	447402	447412	13.0	+	chr4	447450	447460	6.0	-	447431	19.0	48
chr4	524913	524923	13.0	+	chr4	524948	524958	2.0	-	524935	15.0	35
chr4	570369	570379	13.0	+	chr4	570397	570407	12.0	-	570388	25.0	28
chr4	636309	636319	13.0	+	chr4	636332	636342	2.0	-	636325	15.0	23
chr4	769764	769774	13.0	+	chr4	769782	769792	4.0	-	769778	17.0	18
chr4	907438	907448	13.0	+	chr4	907441	907451	3.0	-	907444	16.0	3
chr4	1362632	1362642	13.0	+	chr4	1362658	1362668	2.0	-	1362650	15.0	26
chr4	92679	92689	12.0	+	chr4	92714	92724	4.0	-	92701	16.0	35
chr4	369346	369356	12.0	+	chr4	369444	369454	12.0	-	369400	24.0	98
chr4	377313	377323	12.0	+	chr4	377367	377377	3.0	-	377345	15.0	54
chr4	393500	393510	12.0	+	chr4	393553	393563	3.0	-	393531	15.0	53
chr4	722628	722638	12.0	+	chr4	722690	722700	5.0	-	722664	17.0	62
chr4	867869	867879	12.0	+	chr4	867912	867922	13.0	-	867895	25.0	43
chr4	936065	936075	12.0	+	chr4	936122	936132	2.0	-	936098	14.0	57
chr4	1059084	1059094	12.0	+	chr4	1059100	1059110	8.0	-	1059097	20.0	16
chr4	1075369	1075379	12.0	+	chr4	1075386	1075396	6.0	-	1075382	18.0	17
chr4	52257	52267	11.0	+	chr4	52267	52277	6.0	-	52267	17.0	10
chr4	125361	125371	11.0	+	chr4	125369	125379	17.0	-	125370	28.0	8
chr4	148098	148108	11.0	+	chr4	148101	148111	66.0	-	148104	77.0	3
chr4	151107	151117	11.0	+	chr4	151110	151120	3.0	-	151113	14.0	3
chr4	176426	176436	11.0	+	chr4	176467	176477	19.0	-	176451	30.0	41
chr4	352475	352485	11.0	+	chr4	352475	352485	24.0	-	352480	35.0	0
chr4	393537	393547	11.0	+	chr4	393622	393632	6.0	-	393584	17.0	85
chr4	399218	399228	11.0	+	chr4	399238	399248	5.0	-	399233	16.0	20
chr4	525191	525201	11.0	+	chr4	525214	525224	10.0	-	525207	21.0	23
chr4	709366	709376	11.0	+	chr4	709408	709418	32.0	-	709392	43.0	42
chr4	867777	867787	11.0	+	chr4	867814	867824	2.0	-	867800	13.0	37
chr4	892547	892557	11.0	+	chr4	892566	892576	19.0	-	892561	30.0	19
chr4	940990	941000	11.0	+	chr4	941013	941023	4.0	-	941006	15.0	23
chr4	1059401	1059411	11.0	+	chr4	1059420	1059430	10.0	-	1059415	21.0	19
chr4	1090310	1090320	11.0	+	chr4	1090377	1090387	2.0	-	1090348	13.0	67
chr4	1095468	1095478	11.0	+	chr4	1095477	1095487	10.0	-	1095477	21.0	9
chr4	1135530	1135540	11.0	+	chr4	1135539	1135549	10.0	-	1135539	21.0	9
chr4	1135587	1135597	11.0	+	chr4	1135608	1135618	54.0	-	1135602	65.0	21
chr4	1174848	1174858	11.0	+	chr4	1174854	1174864	19.0	-	1174856	30.0	6
chr4	1229716	1229726	11.0	+	chr4	1229741	1229751	4.0	-	1229733	15.0	25
chr4	1319643	1319653	11.0	+	chr4	1319740	1319750	10.0	-	1319696	21.0	97
chr4	126524	126534	10.0	+	chr4	126566	126576	4.0	-	126550	14.0	42
chr4	130577	130587	10.0	+	chr4	130613	130623	16.0	-	130600	26.0	36
chr4	238814	238824	10.0	+	chr4	238843	238853	20.0	-	238833	30.0	29
chr4	258665	258675	10.0	+	chr4	258741	258751	3.0	-	258708	13.0	76
chr4	372436	372446	10.0	+	chr4	372510	372520	2.0	-	372478	12.0	74
chr4	434210	434220	10.0	+	chr4	434268	434278	5.0	-	434244	15.0	58
chr4	526145	526155	10.0	+	chr4	526167	526177	4.0	-	526161	14.0	22
chr4	617394	617404	10.0	+	chr4	617453	617463	3.0	-	617428	13.0	59
chr4	645066	645076	10.0	+	chr4	645092	645102	11.0	-	645084	21.0	26
chr4	907213	907223	10.0	+	chr4	907244	907254	8.0	-	907233	18.0	31
chr4	907276	907286	10.0	+	chr4	907370	907380	7.0	-	907328	17.0	94
chr4	1114063	1114073	10.0	+	chr4	1114086	1114096	30.0	-	1114079	40.0	23
chr4	1125084	1125094	10.0	+	chr4	1125168	1125178	4.0	-	1125131	14.0	84
chr4	1229705	1229715	10.0	+	chr4	1229722	1229732	8.0	-	1229718	18.0	17
chr4	1472529	1472539	10.0	+	chr4	1472537	1472547	2.0	-	1472538	12.0	8
chr4	125218	125228	9.0	+	chr4	125234	125244	41.0	-	125231	50.0	16
chr4	130697	130707	9.0	+	chr4	130790	130800	11.0	-	130748	20.0	93
chr4	160076	160086	9.0	+	chr4	160083	160093	12.0	-	160084	21.0	7
chr4	169518	169528	9.0	+	chr4	169559	169569	9.0	-	169543	18.0	41
chr4	182883	182893	9.0	+	chr4	182935	182945	2.0	-	182914	11.0	52
chr4	215908	215918	9.0	+	chr4	215931	215941	8.0	-	215924	17.0	23
chr4	286765	286775	9.0	+	chr4	286807	286817	7.0	-	286791	16.0	42
chr4	306152	306162	9.0	+	chr4	306179	306189	7.0	-	306170	16.0	27
chr4	323115	323125	9.0	+	chr4	323153	323163	11.0	-	323139	20.0	38
chr4	349380	349390	9.0	+	chr4	349450	349460	2.0	-	349420	11.0	70
chr4	539565	539575	9.0	+	chr4	539586	539596	2.0	-	539580	11.0	21
chr4	556647	556657	9.0	+	chr4	556704	556714	7.0	-	556680	16.0	57
chr4	556720	556730	9.0	+	chr4	556745	556755	2.0	-	556737	11.0	25
chr4	570498	570508	9.0	+	chr4	570511	570521	7.0	-	570509	16.0	13
chr4	586835	586845	9.0	+	chr4	586883	586893	5.0	-	586864	14.0	48
chr4	639954	639964	9.0	+	chr4	639971	639981	3.0	-	639967	12.0	17
chr4	653161	653171	9.0	+	chr4	653179	653189	24.0	-	653175	33.0	18
chr4	768720	768730	9.0	+	chr4	768758	768768	12.0	-	768744	21.0	38
chr4	1071701	1071711	9.0	+	chr4	1071731	1071741	8.0	-	1071721	17.0	30
chr4	1369452	1369462	9.0	+	chr4	1369473	1369483	20.0	-	1369467	29.0	21
chr4	1394850	1394860	9.0	+	chr4	1394864	1394874	3.0	-	1394862	12.0	14
chr4	1408541	1408551	9.0	+	chr4	1408541	1408551	3.0	-	1408546	12.0	0
chr4	1443698	1443708	9.0	+	chr4	1443707	1443717	3.0	-	1443707	12.0	9
chr4	1461807	1461817	9.0	+	chr4	1461895	1461905	5.0	-	1461856	14.0	88
chr4	78140	78150	8.0	+	chr4	78183	78193	2.0	-	78166	10.0	43
chr4	125400	125410	8.0	+	chr4	125454	125464	4.0	-	125432	12.0	54
chr4	167468	167478	8.0	+	chr4	167478	167488	12.0	-	167478	20.0	10
chr4	235749	235759	8.0	+	chr4	235761	235771	2.0	-	235760	10.0	12
chr4	338905	338915	8.0	+	chr4	338915	338925	16.0	-	338915	24.0	10
chr4	393641	393651	8.0	+	chr4	393720	393730	8.0	-	393685	16.0	79
chr4	399304	399314	8.0	+	chr4	399403	399413	4.0	-	399358	12.0	99
chr4	437982	437992	8.0	+	chr4	438022	438032	6.0	-	438007	14.0	40
chr4	562942	562952	8.0	+	chr4	562968	562978	13.0	-	562960	21.0	26
chr4	636242	636252	8.0	+	chr4	636277	636287	3.0	-	636264	11.0	35
chr4	769146	769156	8.0	+	chr4	769163	769173	41.0	-	769159	49.0	17
chr4	867623	867633	8.0	+	chr4	867664	867674	3.0	-	867648	11.0	41
chr4	941015	941025	8.0	+	chr4	941078	941088	4.0	-	941051	12.0	63
chr4	949587	949597	8.0	+	chr4	949612	949622	23.0	-	949604	31.0	25
chr4	1059356	1059366	8.0	+	chr4	1059394	1059404	18.0	-	1059380	26.0	38
chr4	1126268	1126278	8.0	+	chr4	1126295	1126305	6.0	-	1126286	14.0	27
chr4	1394824	1394834	8.0	+	chr4	1394844	1394854	8.0	-	1394839	16.0	20
chr4	1429139	1429149	8.0	+	chr4	1429168	1429178	29.0	-	1429158	37.0	29
chr4	1443572	1443582	8.0	+	chr4	1443609	1443619	4.0	-	1443595	12.0	37
chr4	1525098	1525108	8.0	+	chr4	1525113	1525123	20.0	-	1525110	28.0	15
chr4	344912	344922	7.0	+	chr4	344945	344955	15.0	-	344933	22.0	33
chr4	357578	357588	7.0	+	chr4	357611	357621	2.0	-	357599	9.0	33
chr4	372051	372061	7.0	+	chr4	372065	372075	27.0	-	372063	34.0	14
chr4	393079	393089	7.0	+	chr4	393173	393183	2.0	-	393131	9.0	94
chr4	455400	455410	7.0	+	chr4	455499	455509	2.0	-	455454	9.0	99
chr4	616180	616190	7.0	+	chr4	616194	616204	8.0	-	616192	15.0	14
chr4	644901	644911	7.0	+	chr4	644967	644977	6.0	-	644939	13.0	66
chr4	721318	721328	7.0	+	chr4	721400	721410	2.0	-	721364	9.0	82
chr4	733594	733604	7.0	+	chr4	733644	733654	2.0	-	733624	9.0	50
chr4	778618	778628	7.0	+	chr4	778703	778713	29.0	-	778665	36.0	85
chr4	867754	867764	7.0	+	chr4	867788	867798	4.0	-	867776	11.0	34
chr4	867806	867816	7.0	+	chr4	867847	867857	6.0	-	867831	13.0	41
chr4	1175804	1175814	7.0	+	chr4	1175808	1175818	27.0	-	1175811	34.0	4
chr4	1194952	1194962	7.0	+	chr4	1194986	1194996	18.0	-	1194974	25.0	34
chr4	1358964	1358974	7.0	+	chr4	1358983	1358993	7.0	-	1358978	14.0	19
chr4	1447335	1447345	7.0	+	chr4	1447354	1447364	5.0	-	1447349	12.0	19
chr4	1493091	1493101	7.0	+	chr4	1493139	1493149	8.0	-	1493120	15.0	48
chr4	1494123	1494133	7.0	+	chr4	1494149	1494159	10.0	-	1494141	17.0	26
chr4	56739	56749	6.0	+	chr4	56774	56784	18.0	-	56761	24.0	35
chr4	74203	74213	6.0	+	chr4	74209	74219	7.0	-	74211	13.0	6
chr4	125478	125488	6.0	+	chr4	125494	125504	17.0	-	125491	23.0	16
chr4	211385	211395	6.0	+	chr4	211424	211434	10.0	-	211409	16.0	39
chr4	222124	222134	6.0	+	chr4	222150	222160	4.0	-	222142	10.0	26
chr4	223847	223857	6.0	+	chr4	223877	223887	13.0	-	223867	19.0	30
chr4	393745	393755	6.0	+	chr4	393781	393791	15.0	-	393768	21.0	36
chr4	405060	405070	6.0	+	chr4	405131	405141	9.0	-	405100	15.0	71
chr4	431322	431332	6.0	+	chr4	431341	431351	5.0	-	431336	11.0	19
chr4	439232	439242	6.0	+	chr4	439272	439282	5.0	-	439257	11.0	40
chr4	466705	466715	6.0	+	chr4	466718	466728	6.0	-	466716	12.0	13
chr4	491939	491949	6.0	+	chr4	491943	491953	2.0	-	491946	8.0	4
chr4	524819	524829	6.0	+	chr4	524854	524864	34.0	-	524841	40.0	35
chr4	561281	561291	6.0	+	chr4	561353	561363	6.0	-	561322	12.0	72
chr4	562965	562975	6.0	+	chr4	562988	562998	4.0	-	562981	10.0	23
chr4	592171	592181	6.0	+	chr4	592187	592197	55.0	-	592184	61.0	16
chr4	643999	644009	6.0	+	chr4	644049	644059	14.0	-	644029	20.0	50
chr4	765386	765396	6.0	+	chr4	765387	765397	12.0	-	765391	18.0	1
chr4	867792	867802	6.0	+	chr4	867866	867876	5.0	-	867834	11.0	74
chr4	935932	935942	6.0	+	chr4	935987	935997	4.0	-	935964	10.0	55
chr4	998499	998509	6.0	+	chr4	998514	998524	8.0	-	998511	14.0	15
chr4	1120426	1120436	6.0	+	chr4	1120439	1120449	8.0	-	1120437	14.0	13
chr4	1198862	1198872	6.0	+	chr4	1198884	1198894	12.0	-	1198878	18.0	22
chr4	1402986	1402996	6.0	+	chr4	1402992	1403002	2.0	-	1402994	8.0	6
chr4	1445109	1445119	6.0	+	chr4	1445195	1445205	6.0	-	1445157	12.0	86
chr4	1469543	1469553	6.0	+	chr4	1469570	1469580	15.0	-	1469561	21.0	27
chr4	1525046	1525056	6.0	+	chr4	1525071	1525081	2.0	-	1525063	8.0	25
chr4	38310	38320	5.0	+	chr4	38331	38341	22.0	-	38325	27.0	21
chr4	56777	56787	5.0	+	chr4	56789	56799	38.0	-	56788	43.0	12
chr4	147880	147890	5.0	+	chr4	147898	147908	8.0	-	147894	13.0	18
chr4	147983	147993	5.0	+	chr4	147989	147999	22.0	-	147991	27.0	6
chr4	167496	167506	5.0	+	chr4	167580	167590	34.0	-	167543	39.0	84
chr4	169896	169906	5.0	+	chr4	169917	169927	3.0	-	169911	8.0	21
chr4	194506	194516	5.0	+	chr4	194567	194577	9.0	-	194541	14.0	61
chr4	217406	217416	5.0	+	chr4	217417	217427	2.0	-	217416	7.0	11
chr4	330510	330520	5.0	+	chr4	330536	330546	16.0	-	330528	21.0	26
chr4	351023	351033	5.0	+	chr4	351055	351065	2.0	-	351044	7.0	32
chr4	501611	501621	5.0	+	chr4	501619	501629	11.0	-	501620	16.0	8
chr4	505174	505184	5.0	+	chr4	505191	505201	7.0	-	505187	12.0	17
chr4	539478	539488	5.0	+	chr4	539509	539519	8.0	-	539498	13.0	31
chr4	568844	568854	5.0	+	chr4	568864	568874	5.0	-	568859	10.0	20
chr4	751400	751410	5.0	+	chr4	751422	751432	5.0	-	751416	10.0	22
chr4	769038	769048	5.0	+	chr4	769067	769077	2.0	-	769057	7.0	29
chr4	836104	836114	5.0	+	chr4	836191	836201	10.0	-	836152	15.0	87
chr4	884556	884566	5.0	+	chr4	884621	884631	4.0	-	884593	9.0	65
chr4	892688	892698	5.0	+	chr4	892727	892737	7.0	-	892712	12.0	39
chr4	926768	926778	5.0	+	chr4	926867	926877	2.0	-	926822	7.0	99
chr4	935986	935996	5.0	+	chr4	936003	936013	3.0	-	935999	8.0	17
chr4	971627	971637	5.0	+	chr4	971632	971642	6.0	-	971634	11.0	5
chr4	1081140	1081150	5.0	+	chr4	1081173	1081183	3.0	-	1081161	8.0	33
chr4	1110550	1110560	5.0	+	chr4	1110634	1110644	2.0	-	1110597	7.0	84
chr4	1259716	1259726	5.0	+	chr4	1259737	1259747	9.0	-	1259731	14.0	21
chr4	1259908	1259918	5.0	+	chr4	1259931	1259941	2.0	-	1259924	7.0	23
chr4	1321933	1321943	5.0	+	chr4	1321938	1321948	3.0	-	1321940	8.0	5
chr4	1411222	1411232	5.0	+	chr4	1411320	1411330	10.0	-	1411276	15.0	98
chr4	1411773	1411783	5.0	+	chr4	1411803	1411813	5.0	-	1411793	10.0	30
chr4	1483636	1483646	5.0	+	chr4	1483692	1483702	10.0	-	1483669	15.0	56
chr4	1525022	1525032	5.0	+	chr4	1525042	1525052	4.0	-	1525037	9.0	20
chr4	38421	38431	4.0	+	chr4	38427	38437	4.0	-	38429	8.0	6
chr4	53070	53080	4.0	+	chr4	53123	53133	2.0	-	53101	6.0	53
chr4	86965	86975	4.0	+	chr4	86987	86997	10.0	-	86981	14.0	22
chr4	114514	114524	4.0	+	chr4	114514	114524	6.0	-	114519	10.0	0
chr4	147739	147749	4.0	+	chr4	147756	147766	2.0	-	147752	6.0	17
chr4	211363	211373	4.0	+	chr4	211388	211398	2.0	-	211380	6.0	25
chr4	221891	221901	4.0	+	chr4	221975	221985	2.0	-	221938	6.0	84
chr4	234152	234162	4.0	+	chr4	234195	234205	17.0	-	234178	21.0	43
chr4	369247	369257	4.0	+	chr4	369290	369300	3.0	-	369273	7.0	43
chr4	371706	371716	4.0	+	chr4	371712	371722	2.0	-	371714	6.0	6
chr4	371998	372008	4.0	+	chr4	372021	372031	7.0	-	372014	11.0	23
chr4	373129	373139	4.0	+	chr4	373143	373153	3.0	-	373141	7.0	14
chr4	392648	392658	4.0	+	chr4	392665	392675	3.0	-	392661	7.0	17
chr4	393950	393960	4.0	+	chr4	394009	394019	12.0	-	393984	16.0	59
chr4	417810	417820	4.0	+	chr4	417848	417858	19.0	-	417834	23.0	38
chr4	453876	453886	4.0	+	chr4	453881	453891	20.0	-	453883	24.0	5
chr4	694546	694556	4.0	+	chr4	694599	694609	6.0	-	694577	10.0	53
chr4	744235	744245	4.0	+	chr4	744286	744296	5.0	-	744265	9.0	51
chr4	751408	751418	4.0	+	chr4	751449	751459	15.0	-	751433	19.0	41
chr4	769119	769129	4.0	+	chr4	769182	769192	4.0	-	769155	8.0	63
chr4	826386	826396	4.0	+	chr4	826408	826418	4.0	-	826402	8.0	22
chr4	926969	926979	4.0	+	chr4	927000	927010	20.0	-	926989	24.0	31
chr4	1059509	1059519	4.0	+	chr4	1059565	1059575	3.0	-	1059542	7.0	56
chr4	1104065	1104075	4.0	+	chr4	1104140	1104150	4.0	-	1104107	8.0	75
chr4	1116981	1116991	4.0	+	chr4	1116995	1117005	14.0	-	1116993	18.0	14
chr4	1198934	1198944	4.0	+	chr4	1198980	1198990	2.0	-	1198962	6.0	46
chr4	1222565	1222575	4.0	+	chr4	1222581	1222591	18.0	-	1222578	22.0	16
chr4	1308720	1308730	4.0	+	chr4	1308766	1308776	3.0	-	1308748	7.0	46
chr4	1394751	1394761	4.0	+	chr4	1394794	1394804	9.0	-	1394777	13.0	43
chr4	1394759	1394769	4.0	+	chr4	1394830	1394840	7.0	-	1394799	11.0	71
chr4	1417127	1417137	4.0	+	chr4	1417147	1417157	5.0	-	1417142	9.0	20
chr4	1480196	1480206	4.0	+	chr4	1480240	1480250	4.0	-	1480223	8.0	44
chr4	1483792	1483802	4.0	+	chr4	1483827	1483837	2.0	-	1483814	6.0	35
chr4	51987	51997	3.0	+	chr4	52024	52034	6.0	-	52010	9.0	37
chr4	70820	70830	3.0	+	chr4	70909	70919	5.0	-	70869	8.0	89
chr4	80211	80221	3.0	+	chr4	80258	80268	10.0	-	80239	13.0	47
chr4	145708	145718	3.0	+	chr4	145730	145740	7.0	-	145724	10.0	22
chr4	167411	167421	3.0	+	chr4	167442	167452	3.0	-	167431	6.0	31
chr4	274462	274472	3.0	+	chr4	274531	274541	4.0	-	274501	7.0	69
chr4	295165	295175	3.0	+	chr4	295187	295197	13.0	-	295181	16.0	22
chr4	302317	302327	3.0	+	chr4	302351	302361	2.0	-	302339	5.0	34
chr4	302859	302869	3.0	+	chr4	302888	302898	2.0	-	302878	5.0	29
chr4	330270	330280	3.0	+	chr4	330358	330368	3.0	-	330319	6.0	88
chr4	362986	362996	3.0	+	chr4	363051	363061	4.0	-	363023	7.0	65
chr4	407459	407469	3.0	+	chr4	407497	407507	9.0	-	407483	12.0	38
chr4	417911	417921	3.0	+	chr4	417930	417940	21.0	-	417925	24.0	19
chr4	466807	466817	3.0	+	chr4	466861	466871	3.0	-	466839	6.0	54
chr4	539594	539604	3.0	+	chr4	539604	539614	27.0	-	539604	30.0	10
chr4	592153	592163	3.0	+	chr4	592156	592166	34.0	-	592159	37.0	3
chr4	626234	626244	3.0	+	chr4	626248	626258	2.0	-	626246	5.0	14
chr4	653069	653079	3.0	+	chr4	653117	653127	3.0	-	653098	6.0	48
chr4	657704	657714	3.0	+	chr4	657761	657771	4.0	-	657737	7.0	57
chr4	747095	747105	3.0	+	chr4	747147	747157	18.0	-	747126	21.0	52
chr4	769277	769287	3.0	+	chr4	769291	769301	18.0	-	769289	21.0	14
chr4	817041	817051	3.0	+	chr4	817096	817106	3.0	-	817073	6.0	55
chr4	974416	974426	3.0	+	chr4	974429	974439	2.0	-	974427	5.0	13
chr4	996383	996393	3.0	+	chr4	996413	996423	7.0	-	996403	10.0	30
chr4	1059100	1059110	3.0	+	chr4	1059124	1059134	23.0	-	1059117	26.0	24
chr4	1077537	1077547	3.0	+	chr4	1077574	1077584	4.0	-	1077560	7.0	37
chr4	1135210	1135220	3.0	+	chr4	1135307	1135317	11.0	-	1135263	14.0	97
chr4	1135470	1135480	3.0	+	chr4	1135501	1135511	38.0	-	1135490	41.0	31
chr4	1169413	1169423	3.0	+	chr4	1169494	1169504	5.0	-	1169458	8.0	81
chr4	1226637	1226647	3.0	+	chr4	1226653	1226663	6.0	-	1226650	9.0	16
chr4	1350066	1350076	3.0	+	chr4	1350091	1350101	4.0	-	1350083	7.0	25
chr4	1362442	1362452	3.0	+	chr4	1362461	1362471	15.0	-	1362456	18.0	19
chr4	1365829	1365839	3.0	+	chr4	1365841	1365851	2.0	-	1365840	5.0	12
chr4	1367628	1367638	3.0	+	chr4	1367652	1367662	4.0	-	1367645	7.0	24
chr4	1374643	1374653	3.0	+	chr4	1374675	1374685	7.0	-	1374664	10.0	32
chr4	1420451	1420461	3.0	+	chr4	1420467	1420477	10.0	-	1420464	13.0	16
chr4	1493255	1493265	3.0	+	chr4	1493280	1493290	3.0	-	1493272	6.0	25
chr4	22523	22533	2.0	+	chr4	22549	22559	8.0	-	22541	10.0	26
chr4	34291	34301	2.0	+	chr4	34318	34328	12.0	-	34309	14.0	27
chr4	38023	38033	2.0	+	chr4	38047	38057	4.0	-	38040	6.0	24
chr4	74473	74483	2.0	+	chr4	74557	74567	3.0	-	74520	5.0	84
chr4	87220	87230	2.0	+	chr4	87272	87282	5.0	-	87251	7.0	52
chr4	147944	147954	2.0	+	chr4	147970	147980	5.0	-	147962	7.0	26
chr4	149211	149221	2.0	+	chr4	149292	149302	6.0	-	149256	8.0	81
chr4	176403	176413	2.0	+	chr4	176432	176442	6.0	-	176422	8.0	29
chr4	232661	232671	2.0	+	chr4	232666	232676	3.0	-	232668	5.0	5
chr4	238015	238025	2.0	+	chr4	238091	238101	2.0	-	238058	4.0	76
chr4	238680	238690	2.0	+	chr4	238777	238787	24.0	-	238733	26.0	97
chr4	263050	263060	2.0	+	chr4	263090	263100	3.0	-	263075	5.0	40
chr4	266854	266864	2.0	+	chr4	266922	266932	3.0	-	266893	5.0	68
chr4	335737	335747	2.0	+	chr4	335804	335814	2.0	-	335775	4.0	67
chr4	371952	371962	2.0	+	chr4	371981	371991	2.0	-	371971	4.0	29
chr4	372033	372043	2.0	+	chr4	372051	372061	29.0	-	372047	31.0	18
chr4	393277	393287	2.0	+	chr4	393302	393312	12.0	-	393294	14.0	25
chr4	469491	469501	2.0	+	chr4	469522	469532	6.0	-	469511	8.0	31
chr4	501402	501412	2.0	+	chr4	501412	501422	9.0	-	501412	11.0	10
chr4	501582	501592	2.0	+	chr4	501595	501605	20.0	-	501593	22.0	13
chr4	504898	504908	2.0	+	chr4	504907	504917	9.0	-	504907	11.0	9
chr4	524802	524812	2.0	+	chr4	524831	524841	12.0	-	524821	14.0	29
chr4	554677	554687	2.0	+	chr4	554715	554725	6.0	-	554701	8.0	38
chr4	569890	569900	2.0	+	chr4	569934	569944	12.0	-	569917	14.0	44
chr4	580017	580027	2.0	+	chr4	580042	580052	6.0	-	580034	8.0	25
chr4	588015	588025	2.0	+	chr4	588084	588094	2.0	-	588054	4.0	69
chr4	590516	590526	2.0	+	chr4	590520	590530	3.0	-	590523	5.0	4
chr4	592111	592121	2.0	+	chr4	592121	592131	8.0	-	592121	10.0	10
chr4	695847	695857	2.0	+	chr4	695856	695866	10.0	-	695856	12.0	9
chr4	746413	746423	2.0	+	chr4	746472	746482	8.0	-	746447	10.0	59
chr4	779735	779745	2.0	+	chr4	779828	779838	3.0	-	779786	5.0	93
chr4	866753	866763	2.0	+	chr4	866781	866791	11.0	-	866772	13.0	28
chr4	867281	867291	2.0	+	chr4	867381	867391	4.0	-	867336	6.0	100
chr4	891372	891382	2.0	+	chr4	891434	891444	3.0	-	891408	5.0	62
chr4	913681	913691	2.0	+	chr4	913726	913736	5.0	-	913708	7.0	45
chr4	1054433	1054443	2.0	+	chr4	1054443	1054453	8.0	-	1054443	10.0	10
chr4	1055993	1056003	2.0	+	chr4	1056006	1056016	18.0	-	1056004	20.0	13
chr4	1075456	1075466	2.0	+	chr4	1075489	1075499	3.0	-	1075477	5.0	33
chr4	1090168	1090178	2.0	+	chr4	1090203	1090213	26.0	-	1090190	28.0	35
chr4	1120397	1120407	2.0	+	chr4	1120421	1120431	12.0	-	1120414	14.0	24
chr4	1174302	1174312	2.0	+	chr4	1174338	1174348	4.0	-	1174325	6.0	36
chr4	1175870	1175880	2.0	+	chr4	1175910	1175920	3.0	-	1175895	5.0	40
chr4	1185152	1185162	2.0	+	chr4	1185153	1185163	5.0	-	1185157	7.0	1
chr4	1229676	1229686	2.0	+	chr4	1229695	1229705	4.0	-	1229690	6.0	19
chr4	1257094	1257104	2.0	+	chr4	1257145	1257155	3.0	-	1257124	5.0	51
chr4	1312666	1312676	2.0	+	chr4	1312684	1312694	2.0	-	1312680	4.0	18
chr4	1313843	1313853	2.0	+	chr4	1313887	1313897	2.0	-	1313870	4.0	44
chr4	1349997	1350007	2.0	+	chr4	1350024	1350034	9.0	-	1350015	11.0	27
chr4	1362530	1362540	2.0	+	chr4	1362548	1362558	2.0	-	1362544	4.0	18
chr4	1362671	1362681	2.0	+	chr4	1362706	1362716	9.0	-	1362693	11.0	35
chr4	1368753	1368763	2.0	+	chr4	1368808	1368818	5.0	-	1368785	7.0	55
chr4	1394605	1394615	2.0	+	chr4	1394647	1394657	4.0	-	1394631	6.0	42
chr4	1429455	1429465	2.0	+	chr4	1429482	1429492	4.0	-	1429473	6.0	27
chr4	1440385	1440395	2.0	+	chr4	1440481	1440491	3.0	-	1440438	5.0	96
chr4	1483692	1483702	2.0	+	chr4	1483715	1483725	3.0	-	1483708	5.0	23
chr4	1525070	1525080	2.0	+	chr4	1525093	1525103	17.0	-	1525086	19.0	23
chr3	179287	179297	2012.0	+	chr3	179314	179324	2603.0	-	179305	4615.0	27
chr3	266303	266313	965.0	+	chr3	266331	266341	376.0	-	266322	1341.0	28
chr3	50450	50460	930.0	+	chr3	50477	50487	537.0	-	50468	1467.0	27
chr3	236952	236962	511.0	+	chr3	236977	236987	282.0	-	236969	793.0	25
chr3	94459	94469	381.0	+	chr3	94487	94497	178.0	-	94478	559.0	28
chr3	123954	123964	367.0	+	chr3	123979	123989	209.0	-	123971	576.0	25
chr3	178892	178902	342.0	+	chr3	178918	178928	442.0	-	178910	784.0	26
chr3	31279	31289	149.0	+	chr3	31298	31308	793.0	-	31293	942.0	19
chr3	411	421	121.0	+	chr3	440	450	327.0	-	430	448.0	29
chr3	757	767	111.0	+	chr3	799	809	13.0	-	783	124.0	42
chr3	205528	205538	109.0	+	chr3	205547	205557	283.0	-	205542	392.0	19
chr3	137173	137183	82.0	+	chr3	137199	137209	109.0	-	137191	191.0	26
chr3	50475	50485	60.0	+	chr3	50487	50497	494.0	-	50486	554.0	12
chr3	50425	50435	59.0	+	chr3	50426	50436	27.0	-	50430	86.0	1
