chrom	strand	start	end	value
chr4	+	357729	357739	4.0
chr4	+	358175	358185	4.0
chr4	+	361883	361893	4.0
chr4	+	365281	365291	4.0
chr4	+	368696	368706	4.0
chr4	+	370345	370355	4.0
chr4	+	380618	380628	4.0
chr4	+	391619	391629	4.0
chr4	+	395507	395517	4.0
chr4	+	395567	395577	4.0
chr4	+	404588	404598	4.0
chr4	+	415767	415777	4.0
chr4	+	416059	416069	4.0
chr4	+	424671	424681	4.0
chr4	+	433095	433105	4.0
chr4	+	434144	434154	4.0
chr4	+	434168	434178	4.0
chr4	+	440667	440677	4.0
chr4	+	443942	443952	4.0
chr4	+	447445	447455	4.0
chr4	+	447724	447734	4.0
chr4	+	456070	456080	4.0
chr4	+	459547	459557	4.0
chr4	+	471566	471576	4.0
chr4	+	471791	471801	4.0
chr4	+	477852	477862	4.0
chr4	+	478139	478149	4.0
chr4	+	484121	484131	4.0
chr4	+	490736	490746	4.0
chr4	+	495617	495627	4.0
chr4	+	500951	500961	4.0
chr4	+	502330	502340	4.0
chr4	+	502432	502442	4.0
chr4	+	502934	502944	4.0
chr4	+	505765	505775	4.0
chr4	+	510126	510136	4.0
chr4	+	539587	539597	4.0
chr4	+	540597	540607	4.0
chr4	+	541636	541646	4.0
chr4	+	544056	544066	4.0
chr4	+	551041	551051	4.0
chr4	+	556210	556220	4.0
chr4	+	556590	556600	4.0
chr4	+	560244	560254	4.0
chr4	+	565441	565451	4.0
chr4	+	567883	567893	4.0
chr4	+	572314	572324	4.0
chr4	+	573017	573027	4.0
chr4	+	574355	574365	4.0
chr4	+	579411	579421	4.0
chr4	+	580054	580064	4.0
chr4	+	589036	589046	4.0
chr4	+	592451	592461	4.0
chr4	+	600066	600076	4.0
chr4	+	602261	602271	4.0
chr4	+	609928	609938	4.0
chr4	+	615179	615189	4.0
chr4	+	624552	624562	4.0
chr4	+	630916	630926	4.0
chr4	+	634730	634740	4.0
chr4	+	636260	636270	4.0
chr4	+	642660	642670	4.0
chr4	+	644545	644555	4.0
chr4	+	645199	645209	4.0
chr4	+	657714	657724	4.0
chr4	+	673736	673746	4.0
chr4	+	675638	675648	4.0
chr4	+	682258	682268	4.0
chr4	+	683214	683224	4.0
chr4	+	691453	691463	4.0
chr4	+	691986	691996	4.0
chr4	+	692742	692752	4.0
chr4	+	693937	693947	4.0
chr4	+	694959	694969	4.0
chr4	+	695013	695023	4.0
chr4	+	695237	695247	4.0
chr4	+	701287	701297	4.0
chr4	+	703797	703807	4.0
chr4	+	707849	707859	4.0
chr4	+	712397	712407	4.0
chr4	+	713515	713525	4.0
chr4	+	714349	714359	4.0
chr4	+	716900	716910	4.0
chr4	+	721595	721605	4.0
chr4	+	723011	723021	4.0
chr4	+	723369	723379	4.0
chr4	+	738740	738750	4.0
chr4	+	744521	744531	4.0
chr4	+	745000	745010	4.0
chr4	+	753581	753591	4.0
chr4	+	761302	761312	4.0
chr4	+	765649	765659	4.0
chr4	+	765897	765907	4.0
chr4	+	766947	766957	4.0
chr4	+	769146	769156	4.0
chr4	+	770645	770655	4.0
chr4	+	771026	771036	4.0
chr4	+	771074	771084	4.0
chr4	+	771235	771245	4.0
chr4	+	774505	774515	4.0
chr4	+	779004	779014	4.0
chr4	+	779178	779188	4.0
chr4	+	779315	779325	4.0
chr4	+	779385	779395	4.0
chr4	+	779690	779700	4.0
chr4	+	789883	789893	4.0
chr4	+	793078	793088	4.0
chr4	+	800760	800770	4.0
chr4	+	801167	801177	4.0
chr4	+	807025	807035	4.0
chr4	+	821440	821450	4.0
chr4	+	826502	826512	4.0
chr4	+	826794	826804	4.0
chr4	+	832198	832208	4.0
chr4	+	836120	836130	4.0
chr4	+	836135	836145	4.0
chr4	+	836741	836751	4.0
chr4	+	841814	841824	4.0
chr4	+	859498	859508	4.0
chr4	+	863031	863041	4.0
chr4	+	896490	896500	4.0
chr4	+	905331	905341	4.0
chr4	+	905979	905989	4.0
chr4	+	911794	911804	4.0
chr4	+	914602	914612	4.0
chr4	+	914647	914657	4.0
chr4	+	915357	915367	4.0
chr4	+	919649	919659	4.0
chr4	+	926812	926822	4.0
chr4	+	928319	928329	4.0
chr4	+	928669	928679	4.0
chr4	+	929619	929629	4.0
chr4	+	958050	958060	4.0
chr4	+	962069	962079	4.0
chr4	+	972115	972125	4.0
chr4	+	974582	974592	4.0
chr4	+	975227	975237	4.0
chr4	+	976883	976893	4.0
chr4	+	998657	998667	4.0
chr4	+	998843	998853	4.0
chr4	+	1003538	1003548	4.0
chr4	+	1009512	1009522	4.0
chr4	+	1014521	1014531	4.0
chr4	+	1017250	1017260	4.0
chr4	+	1020839	1020849	4.0
chr4	+	1029628	1029638	4.0
chr4	+	1030769	1030779	4.0
chr4	+	1048044	1048054	4.0
chr4	+	1048848	1048858	4.0
chr4	+	1054029	1054039	4.0
chr4	+	1058619	1058629	4.0
chr4	+	1059315	1059325	4.0
chr4	+	1062345	1062355	4.0
chr4	+	1064059	1064069	4.0
chr4	+	1064161	1064171	4.0
chr4	+	1077506	1077516	4.0
chr4	+	1077606	1077616	4.0
chr4	+	1084534	1084544	4.0
chr4	+	1089789	1089799	4.0
chr4	+	1109285	1109295	4.0
chr4	+	1112268	1112278	4.0
chr4	+	1119230	1119240	4.0
chr4	+	1124435	1124445	4.0
chr4	+	1124668	1124678	4.0
chr4	+	1137234	1137244	4.0
chr4	+	1144791	1144801	4.0
chr4	+	1148531	1148541	4.0
chr4	+	1149316	1149326	4.0
chr4	+	1158547	1158557	4.0
chr4	+	1166205	1166215	4.0
chr4	+	1174060	1174070	4.0
chr4	+	1174330	1174340	4.0
chr4	+	1176210	1176220	4.0
chr4	+	1183620	1183630	4.0
chr4	+	1184150	1184160	4.0
chr4	+	1184947	1184957	4.0
chr4	+	1185890	1185900	4.0
chr4	+	1186222	1186232	4.0
chr4	+	1214480	1214490	4.0
chr4	+	1219538	1219548	4.0
chr4	+	1226923	1226933	4.0
chr4	+	1236574	1236584	4.0
chr4	+	1241720	1241730	4.0
chr4	+	1263264	1263274	4.0
chr4	+	1266619	1266629	4.0
chr4	+	1276104	1276114	4.0
chr4	+	1277248	1277258	4.0
chr4	+	1278839	1278849	4.0
chr4	+	1278919	1278929	4.0
chr4	+	1278928	1278938	4.0
chr4	+	1281374	1281384	4.0
chr4	+	1284062	1284072	4.0
chr4	+	1287029	1287039	4.0
chr4	+	1309771	1309781	4.0
chr4	+	1324058	1324068	4.0
chr4	+	1329631	1329641	4.0
chr4	+	1342786	1342796	4.0
chr4	+	1348102	1348112	4.0
chr4	+	1349418	1349428	4.0
chr4	+	1349912	1349922	4.0
chr4	+	1351288	1351298	4.0
chr4	+	1358899	1358909	4.0
chr4	+	1358952	1358962	4.0
chr4	+	1359669	1359679	4.0
chr4	+	1362682	1362692	4.0
chr4	+	1366200	1366210	4.0
chr4	+	1366664	1366674	4.0
chr4	+	1368051	1368061	4.0
chr4	+	1369653	1369663	4.0
chr4	+	1376032	1376042	4.0
chr4	+	1377613	1377623	4.0
chr4	+	1378671	1378681	4.0
chr4	+	1390427	1390437	4.0
chr4	+	1402856	1402866	4.0
chr4	+	1402984	1402994	4.0
chr4	+	1406400	1406410	4.0
chr4	+	1409236	1409246	4.0
chr4	+	1411049	1411059	4.0
chr4	+	1427787	1427797	4.0
chr4	+	1427960	1427970	4.0
chr4	+	1429327	1429337	4.0
chr4	+	1437094	1437104	4.0
chr4	+	1440997	1441007	4.0
chr4	+	1445145	1445155	4.0
chr4	+	1452327	1452337	4.0
chr4	+	1453945	1453955	4.0
chr4	+	1458148	1458158	4.0
chr4	+	1467018	1467028	4.0
chr4	+	1470129	1470139	4.0
chr4	+	1472777	1472787	4.0
chr4	+	1472848	1472858	4.0
chr4	+	1475586	1475596	4.0
chr4	+	1476065	1476075	4.0
chr4	+	1477261	1477271	4.0
chr4	+	1479719	1479729	4.0
chr4	+	1480567	1480577	4.0
chr4	+	1484788	1484798	4.0
chr4	+	1495060	1495070	4.0
chr4	+	1496366	1496376	4.0
chr4	+	1502035	1502045	4.0
chr4	+	1505089	1505099	4.0
chr4	+	1505197	1505207	4.0
chr4	+	1506652	1506662	4.0
chr4	+	1507566	1507576	4.0
chr4	+	1509144	1509154	4.0
chr4	+	1521109	1521119	4.0
chr4	+	1522821	1522831	4.0
chr4	+	19839	19849	3.0
chr4	+	21636	21646	3.0
chr4	+	23685	23695	3.0
chr4	+	27233	27243	3.0
chr4	+	29453	29463	3.0
chr4	+	29756	29766	3.0
chr4	+	32966	32976	3.0
chr4	+	34544	34554	3.0
chr4	+	36354	36364	3.0
chr4	+	41502	41512	3.0
chr4	+	41649	41659	3.0
chr4	+	41854	41864	3.0
chr4	+	41914	41924	3.0
chr4	+	42786	42796	3.0
chr4	+	43366	43376	3.0
chr4	+	47594	47604	3.0
chr4	+	48272	48282	3.0
chr4	+	51866	51876	3.0
chr4	+	53194	53204	3.0
chr4	+	53603	53613	3.0
chr4	+	53651	53661	3.0
chr4	+	54448	54458	3.0
chr4	+	55487	55497	3.0
chr4	+	55797	55807	3.0
chr4	+	57318	57328	3.0
chr4	+	57529	57539	3.0
chr4	+	63447	63457	3.0
chr4	+	64641	64651	3.0
chr4	+	68375	68385	3.0
chr4	+	74330	74340	3.0
chr4	+	74347	74357	3.0
chr4	+	74415	74425	3.0
chr4	+	76833	76843	3.0
chr4	+	78203	78213	3.0
chr4	+	80076	80086	3.0
chr4	+	81238	81248	3.0
chr4	+	86429	86439	3.0
chr4	+	97845	97855	3.0
chr4	+	98745	98755	3.0
chr4	+	99633	99643	3.0
chr4	+	104459	104469	3.0
chr4	+	104984	104994	3.0
chr4	+	107665	107675	3.0
chr4	+	108582	108592	3.0
chr4	+	116569	116579	3.0
chr4	+	117242	117252	3.0
chr4	+	117748	117758	3.0
chr4	+	119729	119739	3.0
chr4	+	123875	123885	3.0
chr4	+	124479	124489	3.0
chr4	+	125431	125441	3.0
chr4	+	129303	129313	3.0
chr4	+	129748	129758	3.0
chr4	+	134938	134948	3.0
chr4	+	135283	135293	3.0
chr4	+	137547	137557	3.0
chr4	+	138116	138126	3.0
chr4	+	139192	139202	3.0
chr4	+	143163	143173	3.0
chr4	+	146016	146026	3.0
chr4	+	146421	146431	3.0
chr4	+	146463	146473	3.0
chr4	+	147392	147402	3.0
chr4	+	148380	148390	3.0
chr4	+	149344	149354	3.0
chr4	+	150941	150951	3.0
chr4	+	152672	152682	3.0
chr4	+	158079	158089	3.0
chr4	+	160015	160025	3.0
chr4	+	163028	163038	3.0
chr4	+	166975	166985	3.0
chr4	+	168084	168094	3.0
chr4	+	168184	168194	3.0
chr4	+	168928	168938	3.0
chr4	+	170621	170631	3.0
chr4	+	175020	175030	3.0
chr4	+	177590	177600	3.0
chr4	+	177800	177810	3.0
chr4	+	185097	185107	3.0
chr4	+	185484	185494	3.0
chr4	+	186731	186741	3.0
chr4	+	190198	190208	3.0
chr4	+	195466	195476	3.0
chr4	+	195842	195852	3.0
chr4	+	196559	196569	3.0
chr4	+	197179	197189	3.0
chr4	+	197244	197254	3.0
chr4	+	197970	197980	3.0
chr4	+	199961	199971	3.0
chr4	+	200404	200414	3.0
chr4	+	200628	200638	3.0
chr4	+	204016	204026	3.0
chr4	+	204674	204684	3.0
chr4	+	205802	205812	3.0
chr4	+	205880	205890	3.0
chr4	+	207008	207018	3.0
chr4	+	207132	207142	3.0
chr4	+	208123	208133	3.0
chr4	+	208149	208159	3.0
chr4	+	209479	209489	3.0
chr4	+	210307	210317	3.0
chr4	+	211606	211616	3.0
chr4	+	212378	212388	3.0
chr4	+	212902	212912	3.0
chr4	+	220183	220193	3.0
chr4	+	226098	226108	3.0
chr4	+	230872	230882	3.0
chr4	+	230904	230914	3.0
chr4	+	231020	231030	3.0
chr4	+	233429	233439	3.0
chr4	+	234564	234574	3.0
chr4	+	237836	237846	3.0
chr4	+	238045	238055	3.0
chr4	+	238763	238773	3.0
chr4	+	240154	240164	3.0
chr4	+	240827	240837	3.0
chr4	+	250718	250728	3.0
chr4	+	250889	250899	3.0
chr4	+	252462	252472	3.0
chr4	+	252537	252547	3.0
chr4	+	255140	255150	3.0
chr4	+	255329	255339	3.0
chr4	+	257316	257326	3.0
chr4	+	257886	257896	3.0
chr4	+	258022	258032	3.0
chr4	+	264896	264906	3.0
chr4	+	265883	265893	3.0
chr4	+	275721	275731	3.0
chr4	+	278173	278183	3.0
chr4	+	278531	278541	3.0
chr4	+	281212	281222	3.0
chr4	+	286244	286254	3.0
chr4	+	286767	286777	3.0
chr4	+	287752	287762	3.0
chr4	+	292064	292074	3.0
chr4	+	295626	295636	3.0
chr4	+	297388	297398	3.0
chr4	+	298811	298821	3.0
chr4	+	299605	299615	3.0
chr4	+	302634	302644	3.0
chr4	+	302917	302927	3.0
chr4	+	303043	303053	3.0
chr4	+	303316	303326	3.0
chr4	+	305089	305099	3.0
chr4	+	306277	306287	3.0
chr4	+	307602	307612	3.0
chr4	+	308594	308604	3.0
chr4	+	308867	308877	3.0
chr4	+	312129	312139	3.0
chr4	+	316553	316563	3.0
chr4	+	317038	317048	3.0
chr4	+	320409	320419	3.0
chr4	+	321307	321317	3.0
chr4	+	323739	323749	3.0
chr4	+	330139	330149	3.0
chr4	+	330880	330890	3.0
chr4	+	331611	331621	3.0
chr4	+	332474	332484	3.0
chr4	+	335576	335586	3.0
chr4	+	335631	335641	3.0
chr4	+	337933	337943	3.0
chr4	+	339025	339035	3.0
chr4	+	342439	342449	3.0
chr4	+	342958	342968	3.0
chr4	+	344924	344934	3.0
chr4	+	349012	349022	3.0
chr4	+	350730	350740	3.0
chr4	+	352572	352582	3.0
chr4	+	352827	352837	3.0
chr4	+	354935	354945	3.0
chr4	+	355656	355666	3.0
chr4	+	355745	355755	3.0
chr4	+	355814	355824	3.0
chr4	+	356204	356214	3.0
chr4	+	357275	357285	3.0
chr4	+	357845	357855	3.0
chr4	+	358414	358424	3.0
chr4	+	360488	360498	3.0
chr4	+	363259	363269	3.0
chr4	+	365552	365562	3.0
chr4	+	368008	368018	3.0
chr4	+	368509	368519	3.0
chr4	+	369626	369636	3.0
chr4	+	371442	371452	3.0
chr4	+	374721	374731	3.0
chr4	+	379982	379992	3.0
chr4	+	380094	380104	3.0
chr4	+	388852	388862	3.0
chr4	+	390790	390800	3.0
chr4	+	393283	393293	3.0
chr4	+	394125	394135	3.0
chr4	+	395110	395120	3.0
chr4	+	397913	397923	3.0
chr4	+	399792	399802	3.0
chr4	+	402349	402359	3.0
chr4	+	404961	404971	3.0
chr4	+	405958	405968	3.0
chr4	+	406282	406292	3.0
chr4	+	411531	411541	3.0
chr4	+	412100	412110	3.0
chr4	+	412785	412795	3.0
chr4	+	416217	416227	3.0
chr4	+	421716	421726	3.0
chr4	+	427156	427166	3.0
chr4	+	428043	428053	3.0
chr4	+	428084	428094	3.0
chr4	+	428170	428180	3.0
chr4	+	433460	433470	3.0
chr4	+	433621	433631	3.0
chr4	+	437096	437106	3.0
chr4	+	438452	438462	3.0
chr4	+	440131	440141	3.0
chr4	+	443088	443098	3.0
chr4	+	443176	443186	3.0
chr4	+	446649	446659	3.0
chr4	+	450638	450648	3.0
chr4	+	453167	453177	3.0
chr4	+	454924	454934	3.0
chr4	+	455243	455253	3.0
chr4	+	455989	455999	3.0
chr4	+	456035	456045	3.0
chr4	+	457632	457642	3.0
chr4	+	458691	458701	3.0
chr4	+	461234	461244	3.0
chr4	+	461587	461597	3.0
chr4	+	469063	469073	3.0
chr4	+	481958	481968	3.0
chr4	+	482916	482926	3.0
chr4	+	483035	483045	3.0
chr4	+	484303	484313	3.0
chr4	+	489460	489470	3.0
chr4	+	490568	490578	3.0
chr4	+	497866	497876	3.0
chr4	+	499676	499686	3.0
chr4	+	501367	501377	3.0
chr4	+	507121	507131	3.0
chr4	+	511355	511365	3.0
chr4	+	513211	513221	3.0
chr4	+	522025	522035	3.0
chr4	+	525385	525395	3.0
chr4	+	525623	525633	3.0
chr4	+	538813	538823	3.0
chr4	+	542185	542195	3.0
chr4	+	542731	542741	3.0
chr4	+	546668	546678	3.0
chr4	+	554142	554152	3.0
chr4	+	556246	556256	3.0
chr4	+	563252	563262	3.0
chr4	+	569334	569344	3.0
chr4	+	569735	569745	3.0
chr4	+	570240	570250	3.0
chr4	+	570545	570555	3.0
chr4	+	571962	571972	3.0
chr4	+	577590	577600	3.0
chr4	+	582400	582410	3.0
chr4	+	588407	588417	3.0
chr4	+	591306	591316	3.0
chr4	+	593332	593342	3.0
chr4	+	593858	593868	3.0
chr4	+	595202	595212	3.0
chr4	+	596998	597008	3.0
chr4	+	597910	597920	3.0
chr4	+	608252	608262	3.0
chr4	+	608469	608479	3.0
chr4	+	609317	609327	3.0
chr4	+	610653	610663	3.0
chr4	+	612592	612602	3.0
chr4	+	614376	614386	3.0
chr4	+	615933	615943	3.0
chr4	+	616485	616495	3.0
chr4	+	619437	619447	3.0
chr4	+	621214	621224	3.0
chr4	+	623105	623115	3.0
chr4	+	623864	623874	3.0
chr4	+	625583	625593	3.0
chr4	+	625807	625817	3.0
chr4	+	627595	627605	3.0
chr4	+	629854	629864	3.0
chr4	+	634085	634095	3.0
chr4	+	638345	638355	3.0
chr4	+	640206	640216	3.0
chr4	+	642379	642389	3.0
chr4	+	642614	642624	3.0
chr4	+	644319	644329	3.0
chr4	+	654135	654145	3.0
chr4	+	654629	654639	3.0
chr4	+	655342	655352	3.0
chr4	+	655462	655472	3.0
chr4	+	655703	655713	3.0
chr4	+	655745	655755	3.0
chr4	+	659716	659726	3.0
chr4	+	675020	675030	3.0
chr4	+	675292	675302	3.0
chr4	+	679392	679402	3.0
chr4	+	684483	684493	3.0
chr4	+	685643	685653	3.0
chr4	+	688693	688703	3.0
chr4	+	690730	690740	3.0
chr4	+	693057	693067	3.0
chr4	+	693885	693895	3.0
chr4	+	694977	694987	3.0
chr4	+	699454	699464	3.0
chr4	+	709030	709040	3.0
chr4	+	709999	710009	3.0
chr4	+	712355	712365	3.0
chr4	+	713469	713479	3.0
chr4	+	716103	716113	3.0
chr4	+	723948	723958	3.0
chr4	+	724357	724367	3.0
chr4	+	724700	724710	3.0
chr4	+	727586	727596	3.0
chr4	+	728370	728380	3.0
chr4	+	734333	734343	3.0
chr4	+	739332	739342	3.0
chr4	+	739927	739937	3.0
chr4	+	740426	740436	3.0
chr4	+	740504	740514	3.0
chr4	+	743087	743097	3.0
chr4	+	744679	744689	3.0
chr4	+	744962	744972	3.0
chr4	+	747961	747971	3.0
chr4	+	754236	754246	3.0
chr4	+	762438	762448	3.0
chr4	+	765458	765468	3.0
chr4	+	768533	768543	3.0
chr4	+	769163	769173	3.0
chr4	+	771867	771877	3.0
chr4	+	777068	777078	3.0
chr4	+	777916	777926	3.0
chr4	+	779212	779222	3.0
chr4	+	780399	780409	3.0
chr4	+	781004	781014	3.0
chr4	+	782085	782095	3.0
chr4	+	783363	783373	3.0
chr4	+	783845	783855	3.0
chr4	+	784957	784967	3.0
chr4	+	788816	788826	3.0
chr4	+	793440	793450	3.0
chr4	+	794444	794454	3.0
chr4	+	800466	800476	3.0
chr4	+	802590	802600	3.0
chr4	+	802721	802731	3.0
chr4	+	804398	804408	3.0
chr4	+	805997	806007	3.0
chr4	+	807550	807560	3.0
chr4	+	809492	809502	3.0
chr4	+	811072	811082	3.0
chr4	+	811961	811971	3.0
chr4	+	813919	813929	3.0
chr4	+	815139	815149	3.0
chr4	+	818211	818221	3.0
chr4	+	820010	820020	3.0
chr4	+	820379	820389	3.0
chr4	+	821473	821483	3.0
chr4	+	831520	831530	3.0
chr4	+	832643	832653	3.0
chr4	+	834456	834466	3.0
chr4	+	834942	834952	3.0
chr4	+	836078	836088	3.0
chr4	+	841433	841443	3.0
chr4	+	842298	842308	3.0
chr4	+	842355	842365	3.0
chr4	+	842464	842474	3.0
chr4	+	843582	843592	3.0
chr4	+	844272	844282	3.0
chr4	+	853333	853343	3.0
chr4	+	855727	855737	3.0
chr4	+	856439	856449	3.0
chr4	+	856670	856680	3.0
chr4	+	858570	858580	3.0
chr4	+	859515	859525	3.0
chr4	+	859773	859783	3.0
chr4	+	860304	860314	3.0
chr4	+	860675	860685	3.0
chr4	+	861130	861140	3.0
chr4	+	865335	865345	3.0
chr4	+	867303	867313	3.0
chr4	+	867627	867637	3.0
chr4	+	888737	888747	3.0
chr4	+	890946	890956	3.0
chr4	+	894341	894351	3.0
chr4	+	894380	894390	3.0
chr4	+	896635	896645	3.0
chr4	+	900770	900780	3.0
chr4	+	902420	902430	3.0
chr4	+	902792	902802	3.0
chr4	+	903061	903071	3.0
chr4	+	904419	904429	3.0
chr4	+	905376	905386	3.0
chr4	+	905722	905732	3.0
chr4	+	906779	906789	3.0
chr4	+	907707	907717	3.0
chr4	+	911632	911642	3.0
chr4	+	914588	914598	3.0
chr4	+	914772	914782	3.0
chr4	+	921363	921373	3.0
chr4	+	922328	922338	3.0
chr4	+	926379	926389	3.0
chr4	+	928558	928568	3.0
chr4	+	935033	935043	3.0
chr4	+	935256	935266	3.0
chr4	+	935829	935839	3.0
chr4	+	938741	938751	3.0
chr4	+	940544	940554	3.0
chr4	+	941834	941844	3.0
chr4	+	944418	944428	3.0
chr4	+	946444	946454	3.0
chr4	+	946970	946980	3.0
chr4	+	947372	947382	3.0
chr4	+	949586	949596	3.0
chr4	+	949698	949708	3.0
chr4	+	951118	951128	3.0
chr4	+	956551	956561	3.0
chr4	+	959557	959567	3.0
chr4	+	962163	962173	3.0
chr4	+	962614	962624	3.0
chr4	+	962867	962877	3.0
chr4	+	969786	969796	3.0
chr4	+	974342	974352	3.0
chr4	+	976507	976517	3.0
chr4	+	979205	979215	3.0
chr4	+	996307	996317	3.0
chr4	+	1000163	1000173	3.0
chr4	+	1002459	1002469	3.0
chr4	+	1005482	1005492	3.0
chr4	+	1007880	1007890	3.0
chr4	+	1008947	1008957	3.0
chr4	+	1011101	1011111	3.0
chr4	+	1011265	1011275	3.0
chr4	+	1011332	1011342	3.0
chr4	+	1011414	1011424	3.0
chr4	+	1011605	1011615	3.0
chr4	+	1012376	1012386	3.0
chr4	+	1013751	1013761	3.0
chr4	+	1015089	1015099	3.0
chr4	+	1015345	1015355	3.0
chr4	+	1016019	1016029	3.0
chr4	+	1016687	1016697	3.0
chr4	+	1022142	1022152	3.0
chr4	+	1025622	1025632	3.0
chr4	+	1030593	1030603	3.0
chr4	+	1036563	1036573	3.0
chr4	+	1046041	1046051	3.0
chr4	+	1047966	1047976	3.0
chr4	+	1048684	1048694	3.0
chr4	+	1048952	1048962	3.0
chr4	+	1050794	1050804	3.0
chr4	+	1054196	1054206	3.0
chr4	+	1055289	1055299	3.0
chr4	+	1056564	1056574	3.0
chr4	+	1060039	1060049	3.0
chr4	+	1064328	1064338	3.0
chr4	+	1067777	1067787	3.0
chr4	+	1069224	1069234	3.0
chr4	+	1071117	1071127	3.0
chr4	+	1073194	1073204	3.0
chr4	+	1073281	1073291	3.0
chr4	+	1076213	1076223	3.0
chr4	+	1079806	1079816	3.0
chr4	+	1083509	1083519	3.0
chr4	+	1086829	1086839	3.0
chr4	+	1095238	1095248	3.0
chr4	+	1105559	1105569	3.0
chr4	+	1106456	1106466	3.0
chr4	+	1111946	1111956	3.0
chr4	+	1113024	1113034	3.0
chr4	+	1113569	1113579	3.0
chr4	+	1118777	1118787	3.0
chr4	+	1119922	1119932	3.0
chr4	+	1125187	1125197	3.0
chr4	+	1125548	1125558	3.0
chr4	+	1125668	1125678	3.0
chr4	+	1126774	1126784	3.0
chr4	+	1131478	1131488	3.0
chr4	+	1138011	1138021	3.0
chr4	+	1140375	1140385	3.0
chr4	+	1140752	1140762	3.0
chr4	+	1146601	1146611	3.0
chr4	+	1148410	1148420	3.0
chr4	+	1150693	1150703	3.0
chr4	+	1153092	1153102	3.0
chr4	+	1157887	1157897	3.0
chr4	+	1158559	1158569	3.0
chr4	+	1159081	1159091	3.0
chr4	+	1164744	1164754	3.0
chr4	+	1165664	1165674	3.0
chr4	+	1166265	1166275	3.0
chr4	+	1168229	1168239	3.0
chr4	+	1171569	1171579	3.0
chr4	+	1176758	1176768	3.0
chr4	+	1177097	1177107	3.0
chr4	+	1182093	1182103	3.0
chr4	+	1183291	1183301	3.0
chr4	+	1185554	1185564	3.0
chr4	+	1186233	1186243	3.0
chr4	+	1189024	1189034	3.0
chr4	+	1189561	1189571	3.0
chr4	+	1192871	1192881	3.0
chr4	+	1195625	1195635	3.0
chr4	+	1197541	1197551	3.0
chr4	+	1203942	1203952	3.0
chr4	+	1205619	1205629	3.0
chr4	+	1217488	1217498	3.0
chr4	+	1219273	1219283	3.0
chr4	+	1221900	1221910	3.0
chr4	+	1222340	1222350	3.0
chr4	+	1222855	1222865	3.0
chr4	+	1226312	1226322	3.0
chr4	+	1229827	1229837	3.0
chr4	+	1230029	1230039	3.0
chr4	+	1231288	1231298	3.0
chr4	+	1237764	1237774	3.0
chr4	+	1240080	1240090	3.0
chr4	+	1242919	1242929	3.0
chr4	+	1247258	1247268	3.0
chr4	+	1248515	1248525	3.0
chr4	+	1248837	1248847	3.0
chr4	+	1253423	1253433	3.0
chr4	+	1255066	1255076	3.0
chr4	+	1259829	1259839	3.0
chr4	+	1261170	1261180	3.0
chr4	+	1262818	1262828	3.0
chr4	+	1263634	1263644	3.0
chr4	+	1263739	1263749	3.0
chr4	+	1270209	1270219	3.0
chr4	+	1271797	1271807	3.0
chr4	+	1273154	1273164	3.0
chr4	+	1275381	1275391	3.0
chr4	+	1275730	1275740	3.0
chr4	+	1278073	1278083	3.0
chr4	+	1279809	1279819	3.0
chr4	+	1280203	1280213	3.0
chr4	+	1281522	1281532	3.0
chr4	+	1283456	1283466	3.0
chr4	+	1283687	1283697	3.0
chr4	+	1289608	1289618	3.0
chr4	+	1294331	1294341	3.0
chr4	+	1294418	1294428	3.0
chr4	+	1301666	1301676	3.0
chr4	+	1301881	1301891	3.0
chr4	+	1303555	1303565	3.0
chr4	+	1303787	1303797	3.0
chr4	+	1310438	1310448	3.0
chr4	+	1312010	1312020	3.0
chr4	+	1312461	1312471	3.0
chr4	+	1316481	1316491	3.0
chr4	+	1318120	1318130	3.0
chr4	+	1320141	1320151	3.0
chr4	+	1320420	1320430	3.0
chr4	+	1322356	1322366	3.0
chr4	+	1324154	1324164	3.0
chr4	+	1329219	1329229	3.0
chr4	+	1329648	1329658	3.0
chr4	+	1329925	1329935	3.0
chr4	+	1333565	1333575	3.0
chr4	+	1342823	1342833	3.0
chr4	+	1344444	1344454	3.0
chr4	+	1344744	1344754	3.0
chr4	+	1344866	1344876	3.0
chr4	+	1347690	1347700	3.0
chr4	+	1348587	1348597	3.0
chr4	+	1356139	1356149	3.0
chr4	+	1358969	1358979	3.0
chr4	+	1359574	1359584	3.0
chr4	+	1360584	1360594	3.0
chr4	+	1361134	1361144	3.0
chr4	+	1361810	1361820	3.0
chr4	+	1362441	1362451	3.0
chr4	+	1362481	1362491	3.0
chr4	+	1367598	1367608	3.0
chr4	+	1368288	1368298	3.0
chr4	+	1369811	1369821	3.0
chr4	+	1374993	1375003	3.0
chr4	+	1375432	1375442	3.0
chr4	+	1375799	1375809	3.0
chr4	+	1375897	1375907	3.0
chr4	+	1376006	1376016	3.0
chr4	+	1378648	1378658	3.0
chr4	+	1385868	1385878	3.0
chr4	+	1389387	1389397	3.0
chr4	+	1393682	1393692	3.0
chr4	+	1395783	1395793	3.0
chr4	+	1396250	1396260	3.0
chr4	+	1401159	1401169	3.0
chr4	+	1401831	1401841	3.0
chr4	+	1402185	1402195	3.0
chr4	+	1402874	1402884	3.0
chr4	+	1407778	1407788	3.0
chr4	+	1410719	1410729	3.0
chr4	+	1411785	1411795	3.0
chr4	+	1412227	1412237	3.0
chr4	+	1412837	1412847	3.0
