chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr3	42541	42551	3.0	+	chr3	42627	42637	2.0	-	42589	5.0	86
chr3	44773	44783	3.0	+	chr3	44864	44874	3.0	-	44823	6.0	91
chr3	50717	50727	3.0	+	chr3	50763	50773	2.0	-	50745	5.0	46
chr3	50745	50755	3.0	+	chr3	50824	50834	3.0	-	50789	6.0	79
chr3	51355	51365	3.0	+	chr3	51374	51384	5.0	-	51369	8.0	19
chr3	51520	51530	3.0	+	chr3	51620	51630	2.0	-	51575	5.0	100
chr3	56242	56252	3.0	+	chr3	56320	56330	2.0	-	56286	5.0	78
chr3	60701	60711	3.0	+	chr3	60709	60719	2.0	-	60710	5.0	8
chr3	62321	62331	3.0	+	chr3	62330	62340	3.0	-	62330	6.0	9
chr3	62388	62398	3.0	+	chr3	62479	62489	2.0	-	62438	5.0	91
chr3	63390	63400	3.0	+	chr3	63466	63476	5.0	-	63433	8.0	76
chr3	66204	66214	3.0	+	chr3	66221	66231	7.0	-	66217	10.0	17
chr3	67582	67592	3.0	+	chr3	67648	67658	2.0	-	67620	5.0	66
chr3	80145	80155	3.0	+	chr3	80245	80255	2.0	-	80200	5.0	100
chr3	92962	92972	3.0	+	chr3	93028	93038	9.0	-	93000	12.0	66
chr3	92981	92991	3.0	+	chr3	93047	93057	2.0	-	93019	5.0	66
chr3	95055	95065	3.0	+	chr3	95117	95127	7.0	-	95091	10.0	62
chr3	95144	95154	3.0	+	chr3	95152	95162	3.0	-	95153	6.0	8
chr3	95739	95749	3.0	+	chr3	95775	95785	2.0	-	95762	5.0	36
chr3	96997	97007	3.0	+	chr3	97068	97078	2.0	-	97037	5.0	71
chr3	98234	98244	3.0	+	chr3	98293	98303	2.0	-	98268	5.0	59
chr3	103949	103959	3.0	+	chr3	104027	104037	2.0	-	103993	5.0	78
chr3	106798	106808	3.0	+	chr3	106817	106827	8.0	-	106812	11.0	19
chr3	107354	107364	3.0	+	chr3	107417	107427	5.0	-	107390	8.0	63
chr3	107757	107767	3.0	+	chr3	107765	107775	2.0	-	107766	5.0	8
chr3	108131	108141	3.0	+	chr3	108140	108150	4.0	-	108140	7.0	9
chr3	119687	119697	3.0	+	chr3	119758	119768	2.0	-	119727	5.0	71
chr3	123757	123767	3.0	+	chr3	123819	123829	4.0	-	123793	7.0	62
chr3	135897	135907	3.0	+	chr3	135949	135959	2.0	-	135928	5.0	52
chr3	137114	137124	3.0	+	chr3	137147	137157	3.0	-	137135	6.0	33
chr3	138546	138556	3.0	+	chr3	138571	138581	4.0	-	138563	7.0	25
chr3	138846	138856	3.0	+	chr3	138924	138934	3.0	-	138890	6.0	78
chr3	147293	147303	3.0	+	chr3	147351	147361	4.0	-	147327	7.0	58
chr3	154887	154897	3.0	+	chr3	154942	154952	2.0	-	154919	5.0	55
chr3	164175	164185	3.0	+	chr3	164218	164228	4.0	-	164201	7.0	43
chr3	174848	174858	3.0	+	chr3	174866	174876	2.0	-	174862	5.0	18
chr3	178828	178838	3.0	+	chr3	178859	178869	13.0	-	178848	16.0	31
chr3	180039	180049	3.0	+	chr3	180117	180127	2.0	-	180083	5.0	78
chr3	186971	186981	3.0	+	chr3	187028	187038	4.0	-	187004	7.0	57
chr3	203545	203555	3.0	+	chr3	203567	203577	2.0	-	203561	5.0	22
chr3	205247	205257	3.0	+	chr3	205271	205281	3.0	-	205264	6.0	24
chr3	209118	209128	3.0	+	chr3	209195	209205	2.0	-	209161	5.0	77
chr3	211064	211074	3.0	+	chr3	211099	211109	3.0	-	211086	6.0	35
chr3	213204	213214	3.0	+	chr3	213249	213259	2.0	-	213231	5.0	45
chr3	213634	213644	3.0	+	chr3	213691	213701	9.0	-	213667	12.0	57
chr3	213774	213784	3.0	+	chr3	213815	213825	3.0	-	213799	6.0	41
chr3	222278	222288	3.0	+	chr3	222295	222305	2.0	-	222291	5.0	17
chr3	225978	225988	3.0	+	chr3	226001	226011	4.0	-	225994	7.0	23
chr3	227922	227932	3.0	+	chr3	227970	227980	3.0	-	227951	6.0	48
chr3	237231	237241	3.0	+	chr3	237253	237263	2.0	-	237247	5.0	22
chr3	238437	238447	3.0	+	chr3	238466	238476	3.0	-	238456	6.0	29
chr3	238497	238507	3.0	+	chr3	238511	238521	2.0	-	238509	5.0	14
chr3	238579	238589	3.0	+	chr3	238580	238590	2.0	-	238584	5.0	1
chr3	239116	239126	3.0	+	chr3	239156	239166	2.0	-	239141	5.0	40
chr3	239293	239303	3.0	+	chr3	239318	239328	2.0	-	239310	5.0	25
chr3	242062	242072	3.0	+	chr3	242126	242136	7.0	-	242099	10.0	64
chr3	249402	249412	3.0	+	chr3	249488	249498	2.0	-	249450	5.0	86
chr3	251091	251101	3.0	+	chr3	251101	251111	5.0	-	251101	8.0	10
chr3	253754	253764	3.0	+	chr3	253771	253781	6.0	-	253767	9.0	17
chr3	260526	260536	3.0	+	chr3	260623	260633	2.0	-	260579	5.0	97
chr3	265987	265997	3.0	+	chr3	266008	266018	3.0	-	266002	6.0	21
chr3	266465	266475	3.0	+	chr3	266547	266557	4.0	-	266511	7.0	82
chr3	266654	266664	3.0	+	chr3	266694	266704	4.0	-	266679	7.0	40
chr3	270634	270644	3.0	+	chr3	270675	270685	2.0	-	270659	5.0	41
chr3	276143	276153	3.0	+	chr3	276222	276232	3.0	-	276187	6.0	79
chr3	281692	281702	3.0	+	chr3	281729	281739	2.0	-	281715	5.0	37
chr3	285659	285669	3.0	+	chr3	285736	285746	11.0	-	285702	14.0	77
chr3	288531	288541	3.0	+	chr3	288549	288559	4.0	-	288545	7.0	18
chr3	289343	289353	3.0	+	chr3	289378	289388	24.0	-	289365	27.0	35
chr3	289435	289445	3.0	+	chr3	289460	289470	7.0	-	289452	10.0	25
chr3	289620	289630	3.0	+	chr3	289631	289641	2.0	-	289630	5.0	11
chr3	297904	297914	3.0	+	chr3	297948	297958	4.0	-	297931	7.0	44
chr3	302127	302137	3.0	+	chr3	302226	302236	3.0	-	302181	6.0	99
chr3	1545	1555	2.0	+	chr3	1595	1605	8.0	-	1575	10.0	50
chr3	17755	17765	2.0	+	chr3	17788	17798	4.0	-	17776	6.0	33
chr3	21612	21622	2.0	+	chr3	21685	21695	3.0	-	21653	5.0	73
chr3	23880	23890	2.0	+	chr3	23977	23987	5.0	-	23933	7.0	97
chr3	24352	24362	2.0	+	chr3	24353	24363	2.0	-	24357	4.0	1
chr3	30957	30967	2.0	+	chr3	30980	30990	2.0	-	30973	4.0	23
chr3	31359	31369	2.0	+	chr3	31439	31449	2.0	-	31404	4.0	80
chr3	31494	31504	2.0	+	chr3	31529	31539	3.0	-	31516	5.0	35
chr3	31669	31679	2.0	+	chr3	31701	31711	2.0	-	31690	4.0	32
chr3	31800	31810	2.0	+	chr3	31885	31895	2.0	-	31847	4.0	85
chr3	36189	36199	2.0	+	chr3	36234	36244	2.0	-	36216	4.0	45
chr3	40347	40357	2.0	+	chr3	40373	40383	2.0	-	40365	4.0	26
chr3	41669	41679	2.0	+	chr3	41696	41706	8.0	-	41687	10.0	27
chr3	45687	45697	2.0	+	chr3	45717	45727	2.0	-	45707	4.0	30
chr3	46742	46752	2.0	+	chr3	46774	46784	3.0	-	46763	5.0	32
chr3	49563	49573	2.0	+	chr3	49610	49620	3.0	-	49591	5.0	47
chr3	50550	50560	2.0	+	chr3	50578	50588	3.0	-	50569	5.0	28
chr3	50782	50792	2.0	+	chr3	50871	50881	3.0	-	50831	5.0	89
chr3	51699	51709	2.0	+	chr3	51730	51740	3.0	-	51719	5.0	31
chr3	51803	51813	2.0	+	chr3	51817	51827	4.0	-	51815	6.0	14
chr3	52148	52158	2.0	+	chr3	52196	52206	3.0	-	52177	5.0	48
chr3	52235	52245	2.0	+	chr3	52262	52272	3.0	-	52253	5.0	27
chr3	54318	54328	2.0	+	chr3	54398	54408	3.0	-	54363	5.0	80
chr3	59214	59224	2.0	+	chr3	59218	59228	3.0	-	59221	5.0	4
chr3	61061	61071	2.0	+	chr3	61114	61124	2.0	-	61092	4.0	53
chr3	62129	62139	2.0	+	chr3	62147	62157	2.0	-	62143	4.0	18
chr3	63484	63494	2.0	+	chr3	63515	63525	5.0	-	63504	7.0	31
chr3	65446	65456	2.0	+	chr3	65520	65530	2.0	-	65488	4.0	74
chr3	65537	65547	2.0	+	chr3	65594	65604	2.0	-	65570	4.0	57
chr3	65980	65990	2.0	+	chr3	66011	66021	2.0	-	66000	4.0	31
chr3	66030	66040	2.0	+	chr3	66033	66043	4.0	-	66036	6.0	3
chr3	67797	67807	2.0	+	chr3	67845	67855	3.0	-	67826	5.0	48
chr3	69542	69552	2.0	+	chr3	69567	69577	4.0	-	69559	6.0	25
chr3	70815	70825	2.0	+	chr3	70903	70913	2.0	-	70864	4.0	88
chr3	73554	73564	2.0	+	chr3	73564	73574	3.0	-	73564	5.0	10
chr3	74629	74639	2.0	+	chr3	74680	74690	8.0	-	74659	10.0	51
chr3	79680	79690	2.0	+	chr3	79760	79770	6.0	-	79725	8.0	80
chr3	81571	81581	2.0	+	chr3	81653	81663	2.0	-	81617	4.0	82
chr3	94857	94867	2.0	+	chr3	94892	94902	3.0	-	94879	5.0	35
chr3	95278	95288	2.0	+	chr3	95373	95383	3.0	-	95330	5.0	95
chr3	102859	102869	2.0	+	chr3	102906	102916	2.0	-	102887	4.0	47
chr3	103616	103626	2.0	+	chr3	103624	103634	2.0	-	103625	4.0	8
chr3	107253	107263	2.0	+	chr3	107270	107280	3.0	-	107266	5.0	17
chr3	107723	107733	2.0	+	chr3	107823	107833	4.0	-	107778	6.0	100
chr3	117630	117640	2.0	+	chr3	117671	117681	6.0	-	117655	8.0	41
chr3	118727	118737	2.0	+	chr3	118782	118792	4.0	-	118759	6.0	55
chr3	119774	119784	2.0	+	chr3	119802	119812	2.0	-	119793	4.0	28
chr3	124056	124066	2.0	+	chr3	124141	124151	2.0	-	124103	4.0	85
chr3	128172	128182	2.0	+	chr3	128266	128276	2.0	-	128224	4.0	94
chr3	129921	129931	2.0	+	chr3	130005	130015	2.0	-	129968	4.0	84
chr3	133022	133032	2.0	+	chr3	133068	133078	3.0	-	133050	5.0	46
chr3	136135	136145	2.0	+	chr3	136175	136185	3.0	-	136160	5.0	40
chr3	137087	137097	2.0	+	chr3	137109	137119	8.0	-	137103	10.0	22
chr3	138393	138403	2.0	+	chr3	138484	138494	4.0	-	138443	6.0	91
chr3	138440	138450	2.0	+	chr3	138512	138522	3.0	-	138481	5.0	72
chr3	146039	146049	2.0	+	chr3	146047	146057	2.0	-	146048	4.0	8
chr3	157734	157744	2.0	+	chr3	157754	157764	3.0	-	157749	5.0	20
chr3	157840	157850	2.0	+	chr3	157933	157943	3.0	-	157891	5.0	93
chr3	159746	159756	2.0	+	chr3	159775	159785	5.0	-	159765	7.0	29
chr3	160310	160320	2.0	+	chr3	160392	160402	3.0	-	160356	5.0	82
chr3	164015	164025	2.0	+	chr3	164055	164065	4.0	-	164040	6.0	40
chr3	167964	167974	2.0	+	chr3	168046	168056	2.0	-	168010	4.0	82
chr3	171266	171276	2.0	+	chr3	171341	171351	3.0	-	171308	5.0	75
chr3	179479	179489	2.0	+	chr3	179566	179576	4.0	-	179527	6.0	87
chr3	179583	179593	2.0	+	chr3	179597	179607	2.0	-	179595	4.0	14
chr3	179660	179670	2.0	+	chr3	179679	179689	4.0	-	179674	6.0	19
chr3	179792	179802	2.0	+	chr3	179816	179826	2.0	-	179809	4.0	24
chr3	184087	184097	2.0	+	chr3	184158	184168	2.0	-	184127	4.0	71
chr3	191478	191488	2.0	+	chr3	191560	191570	2.0	-	191524	4.0	82
chr3	192482	192492	2.0	+	chr3	192561	192571	2.0	-	192526	4.0	79
chr3	194869	194879	2.0	+	chr3	194921	194931	2.0	-	194900	4.0	52
chr3	202910	202920	2.0	+	chr3	202950	202960	5.0	-	202935	7.0	40
chr3	205131	205141	2.0	+	chr3	205221	205231	4.0	-	205181	6.0	90
chr3	208324	208334	2.0	+	chr3	208377	208387	5.0	-	208355	7.0	53
chr3	210312	210322	2.0	+	chr3	210357	210367	2.0	-	210339	4.0	45
chr3	211379	211389	2.0	+	chr3	211475	211485	4.0	-	211432	6.0	96
chr3	213570	213580	2.0	+	chr3	213630	213640	4.0	-	213605	6.0	60
chr3	214128	214138	2.0	+	chr3	214151	214161	2.0	-	214144	4.0	23
chr3	214223	214233	2.0	+	chr3	214310	214320	3.0	-	214271	5.0	87
chr3	227834	227844	2.0	+	chr3	227888	227898	4.0	-	227866	6.0	54
chr3	230001	230011	2.0	+	chr3	230017	230027	2.0	-	230014	4.0	16
chr3	237016	237026	2.0	+	chr3	237037	237047	10.0	-	237031	12.0	21
chr3	237037	237047	2.0	+	chr3	237068	237078	8.0	-	237057	10.0	31
chr3	237054	237064	2.0	+	chr3	237055	237065	4.0	-	237059	6.0	1
chr3	237218	237228	2.0	+	chr3	237220	237230	4.0	-	237224	6.0	2
chr3	237520	237530	2.0	+	chr3	237555	237565	4.0	-	237542	6.0	35
chr3	237676	237686	2.0	+	chr3	237753	237763	9.0	-	237719	11.0	77
chr3	237736	237746	2.0	+	chr3	237816	237826	2.0	-	237781	4.0	80
chr3	239826	239836	2.0	+	chr3	239876	239886	4.0	-	239856	6.0	50
chr3	241285	241295	2.0	+	chr3	241294	241304	2.0	-	241294	4.0	9
chr3	241826	241836	2.0	+	chr3	241876	241886	2.0	-	241856	4.0	50
chr3	242552	242562	2.0	+	chr3	242558	242568	2.0	-	242560	4.0	6
chr3	247361	247371	2.0	+	chr3	247409	247419	4.0	-	247390	6.0	48
chr3	248191	248201	2.0	+	chr3	248210	248220	3.0	-	248205	5.0	19
chr3	249788	249798	2.0	+	chr3	249824	249834	3.0	-	249811	5.0	36
chr3	254948	254958	2.0	+	chr3	254972	254982	4.0	-	254965	6.0	24
chr3	260582	260592	2.0	+	chr3	260667	260677	2.0	-	260629	4.0	85
chr3	262580	262590	2.0	+	chr3	262619	262629	2.0	-	262604	4.0	39
chr3	264211	264221	2.0	+	chr3	264225	264235	2.0	-	264223	4.0	14
chr3	266192	266202	2.0	+	chr3	266223	266233	2.0	-	266212	4.0	31
chr3	267886	267896	2.0	+	chr3	267945	267955	4.0	-	267920	6.0	59
chr3	283191	283201	2.0	+	chr3	283194	283204	2.0	-	283197	4.0	3
chr3	285931	285941	2.0	+	chr3	285946	285956	3.0	-	285943	5.0	15
chr3	287628	287638	2.0	+	chr3	287691	287701	2.0	-	287664	4.0	63
chr3	289260	289270	2.0	+	chr3	289298	289308	13.0	-	289284	15.0	38
chr3	289283	289293	2.0	+	chr3	289315	289325	3.0	-	289304	5.0	32
chr3	294192	294202	2.0	+	chr3	294213	294223	3.0	-	294207	5.0	21
chr3	295718	295728	2.0	+	chr3	295767	295777	2.0	-	295747	4.0	49
chr3	299771	299781	2.0	+	chr3	299838	299848	3.0	-	299809	5.0	67
chr3	309842	309852	2.0	+	chr3	309927	309937	2.0	-	309889	4.0	85
chr3	315404	315414	2.0	+	chr3	315407	315417	2.0	-	315410	4.0	3
chr2	668740	668750	2659.0	+	chr2	668767	668777	3718.0	-	668758	6377.0	27
chr2	582271	582281	1091.0	+	chr2	582298	582308	543.0	-	582289	1634.0	27
chr2	124939	124949	980.0	+	chr2	124966	124976	951.0	-	124957	1931.0	27
chr2	111283	111293	884.0	+	chr2	111310	111320	413.0	-	111301	1297.0	27
chr2	568630	568640	733.0	+	chr2	568655	568665	114.0	-	568647	847.0	25
chr2	307064	307074	728.0	+	chr2	307089	307099	349.0	-	307081	1077.0	25
chr2	662698	662708	721.0	+	chr2	662723	662733	3110.0	-	662715	3831.0	25
chr2	201858	201868	677.0	+	chr2	201882	201892	524.0	-	201875	1201.0	24
chr2	589275	589285	578.0	+	chr2	589301	589311	786.0	-	589293	1364.0	26
chr2	466523	466533	521.0	+	chr2	466552	466562	394.0	-	466542	915.0	29
chr2	565505	565515	498.0	+	chr2	565530	565540	425.0	-	565522	923.0	25
chr2	691806	691816	463.0	+	chr2	691833	691843	238.0	-	691824	701.0	27
chr2	618691	618701	405.0	+	chr2	618717	618727	107.0	-	618709	512.0	26
chr2	337062	337072	394.0	+	chr2	337089	337099	1071.0	-	337080	1465.0	27
chr2	132289	132299	385.0	+	chr2	132316	132326	160.0	-	132307	545.0	27
chr2	405466	405476	383.0	+	chr2	405491	405501	196.0	-	405483	579.0	25
chr2	135872	135882	363.0	+	chr2	135896	135906	163.0	-	135889	526.0	24
chr2	532353	532363	356.0	+	chr2	532382	532392	292.0	-	532372	648.0	29
chr2	369816	369826	342.0	+	chr2	369843	369853	138.0	-	369834	480.0	27
chr2	435799	435809	341.0	+	chr2	435826	435836	318.0	-	435817	659.0	27
chr2	391981	391991	322.0	+	chr2	392019	392029	92.0	-	392005	414.0	38
chr2	5918	5928	304.0	+	chr2	5946	5956	377.0	-	5937	681.0	28
chr2	151338	151348	297.0	+	chr2	151366	151376	690.0	-	151357	987.0	28
chr2	340851	340861	284.0	+	chr2	340878	340888	633.0	-	340869	917.0	27
chr2	466540	466550	276.0	+	chr2	466570	466580	82.0	-	466560	358.0	30
chr2	532372	532382	262.0	+	chr2	532428	532438	9.0	-	532405	271.0	56
chr2	336926	336936	228.0	+	chr2	336951	336961	138.0	-	336943	366.0	25
chr2	595717	595727	208.0	+	chr2	595744	595754	155.0	-	595735	363.0	27
chr2	122219	122229	181.0	+	chr2	122239	122249	131.0	-	122234	312.0	20
chr2	723096	723106	178.0	+	chr2	723120	723130	46.0	-	723113	224.0	24
chr2	273841	273851	174.0	+	chr2	273869	273879	29.0	-	273860	203.0	28
chr2	135902	135912	160.0	+	chr2	135928	135938	482.0	-	135920	642.0	26
chr2	116960	116970	147.0	+	chr2	116988	116998	342.0	-	116979	489.0	28
chr2	497007	497017	140.0	+	chr2	497031	497041	214.0	-	497024	354.0	24
chr2	80864	80874	131.0	+	chr2	80889	80899	22.0	-	80881	153.0	25
chr2	628159	628169	126.0	+	chr2	628195	628205	30.0	-	628182	156.0	36
chr2	628143	628153	125.0	+	chr2	628171	628181	53.0	-	628162	178.0	28
chr2	84416	84426	124.0	+	chr2	84442	84452	58.0	-	84434	182.0	26
chr2	662637	662647	117.0	+	chr2	662657	662667	16.0	-	662652	133.0	20
chr2	5896	5906	113.0	+	chr2	5925	5935	122.0	-	5915	235.0	29
chr2	466497	466507	100.0	+	chr2	466589	466599	59.0	-	466548	159.0	92
chr2	310460	310470	99.0	+	chr2	310485	310495	83.0	-	310477	182.0	25
chr2	202474	202484	95.0	+	chr2	202501	202511	92.0	-	202492	187.0	27
chr2	668671	668681	92.0	+	chr2	668682	668692	28.0	-	668681	120.0	11
chr2	151354	151364	89.0	+	chr2	151414	151424	12.0	-	151389	101.0	60
chr2	813117	813127	80.0	+	chr2	813147	813157	2.0	-	813137	82.0	30
chr2	69635	69645	78.0	+	chr2	69661	69671	56.0	-	69653	134.0	26
chr2	276618	276628	76.0	+	chr2	276644	276654	146.0	-	276636	222.0	26
chr2	492973	492983	76.0	+	chr2	492995	493005	9.0	-	492989	85.0	22
chr2	273866	273876	69.0	+	chr2	273895	273905	22.0	-	273885	91.0	29
chr2	202492	202502	68.0	+	chr2	202529	202539	25.0	-	202515	93.0	37
chr2	82438	82448	63.0	+	chr2	82453	82463	96.0	-	82450	159.0	15
chr2	111241	111251	62.0	+	chr2	111260	111270	22.0	-	111255	84.0	19
chr2	427598	427608	61.0	+	chr2	427624	427634	65.0	-	427616	126.0	26
chr2	143006	143016	59.0	+	chr2	143017	143027	27.0	-	143016	86.0	11
chr2	60024	60034	58.0	+	chr2	60047	60057	29.0	-	60040	87.0	23
chr2	392008	392018	57.0	+	chr2	392069	392079	25.0	-	392043	82.0	61
chr2	490642	490652	56.0	+	chr2	490667	490677	25.0	-	490659	81.0	25
chr2	337031	337041	54.0	+	chr2	337060	337070	39.0	-	337050	93.0	29
chr2	340868	340878	51.0	+	chr2	340939	340949	17.0	-	340908	68.0	71
chr2	392432	392442	47.0	+	chr2	392458	392468	32.0	-	392450	79.0	26
chr2	23880	23890	45.0	+	chr2	23916	23926	21.0	-	23903	66.0	36
chr2	504600	504610	42.0	+	chr2	504641	504651	34.0	-	504625	76.0	41
chr2	23889	23899	41.0	+	chr2	23897	23907	40.0	-	23898	81.0	8
chr2	132270	132280	40.0	+	chr2	132352	132362	34.0	-	132316	74.0	82
chr2	307110	307120	40.0	+	chr2	307134	307144	45.0	-	307127	85.0	24
chr2	6173	6183	36.0	+	chr2	6199	6209	28.0	-	6191	64.0	26
chr2	565476	565486	36.0	+	chr2	565564	565574	15.0	-	565525	51.0	88
chr2	6055	6065	35.0	+	chr2	6068	6078	96.0	-	6066	131.0	13
chr2	435761	435771	35.0	+	chr2	435769	435779	12.0	-	435770	47.0	8
chr2	668780	668790	35.0	+	chr2	668790	668800	227.0	-	668790	262.0	10
chr2	62790	62800	34.0	+	chr2	62805	62815	7.0	-	62802	41.0	15
chr2	5863	5873	33.0	+	chr2	5870	5880	7.0	-	5871	40.0	7
chr2	405429	405439	33.0	+	chr2	405447	405457	2.0	-	405443	35.0	18
chr2	628235	628245	32.0	+	chr2	628253	628263	46.0	-	628249	78.0	18
chr2	691564	691574	32.0	+	chr2	691584	691594	4.0	-	691579	36.0	20
chr2	111256	111266	31.0	+	chr2	111279	111289	30.0	-	111272	61.0	23
chr2	6161	6171	29.0	+	chr2	6183	6193	18.0	-	6177	47.0	22
chr2	82413	82423	29.0	+	chr2	82423	82433	6.0	-	82423	35.0	10
chr2	398403	398413	29.0	+	chr2	398427	398437	26.0	-	398420	55.0	24
chr2	668637	668647	29.0	+	chr2	668645	668655	18.0	-	668646	47.0	8
chr2	203253	203263	28.0	+	chr2	203271	203281	78.0	-	203267	106.0	18
chr2	615254	615264	28.0	+	chr2	615269	615279	12.0	-	615266	40.0	15
chr2	6256	6266	27.0	+	chr2	6287	6297	6.0	-	6276	33.0	31
chr2	203225	203235	26.0	+	chr2	203235	203245	35.0	-	203235	61.0	10
chr2	378048	378058	26.0	+	chr2	378080	378090	6.0	-	378069	32.0	32
chr2	202432	202442	25.0	+	chr2	202450	202460	23.0	-	202446	48.0	18
chr2	691591	691601	24.0	+	chr2	691626	691636	5.0	-	691613	29.0	35
chr2	6040	6050	23.0	+	chr2	6047	6057	31.0	-	6048	54.0	7
chr2	527005	527015	23.0	+	chr2	527046	527056	4.0	-	527030	27.0	41
chr2	728726	728736	23.0	+	chr2	728751	728761	43.0	-	728743	66.0	25
chr2	18041	18051	22.0	+	chr2	18067	18077	17.0	-	18059	39.0	26
chr2	679320	679330	22.0	+	chr2	679342	679352	85.0	-	679336	107.0	22
chr2	273892	273902	20.0	+	chr2	273935	273945	11.0	-	273918	31.0	43
chr2	203209	203219	19.0	+	chr2	203213	203223	23.0	-	203216	42.0	4
chr2	378011	378021	19.0	+	chr2	378034	378044	10.0	-	378027	29.0	23
chr2	378029	378039	19.0	+	chr2	378058	378068	10.0	-	378048	29.0	29
chr2	79777	79787	18.0	+	chr2	79801	79811	12.0	-	79794	30.0	24
chr2	201827	201837	18.0	+	chr2	201838	201848	13.0	-	201837	31.0	11
chr2	636763	636773	18.0	+	chr2	636789	636799	35.0	-	636781	53.0	26
chr2	124993	125003	17.0	+	chr2	125044	125054	11.0	-	125023	28.0	51
chr2	315391	315401	17.0	+	chr2	315423	315433	2.0	-	315412	19.0	32
chr2	582317	582327	17.0	+	chr2	582330	582340	73.0	-	582328	90.0	13
chr2	201892	201902	16.0	+	chr2	201905	201915	38.0	-	201903	54.0	13
chr2	336892	336902	16.0	+	chr2	336987	336997	9.0	-	336944	25.0	95
chr2	427022	427032	16.0	+	chr2	427055	427065	5.0	-	427043	21.0	33
chr2	547816	547826	16.0	+	chr2	547842	547852	19.0	-	547834	35.0	26
chr2	582217	582227	16.0	+	chr2	582253	582263	6.0	-	582240	22.0	36
chr2	36559	36569	15.0	+	chr2	36567	36577	19.0	-	36568	34.0	8
chr2	568598	568608	15.0	+	chr2	568613	568623	3.0	-	568610	18.0	15
chr2	589226	589236	15.0	+	chr2	589322	589332	31.0	-	589279	46.0	96
chr2	595097	595107	15.0	+	chr2	595128	595138	10.0	-	595117	25.0	31
chr2	668822	668832	15.0	+	chr2	668837	668847	69.0	-	668834	84.0	15
chr2	6021	6031	14.0	+	chr2	6022	6032	43.0	-	6026	57.0	1
chr2	80897	80907	14.0	+	chr2	80939	80949	9.0	-	80923	23.0	42
chr2	276581	276591	14.0	+	chr2	276603	276613	7.0	-	276597	21.0	22
chr2	307017	307027	14.0	+	chr2	307035	307045	2.0	-	307031	16.0	18
chr2	340792	340802	14.0	+	chr2	340821	340831	2.0	-	340811	16.0	29
chr2	48222	48232	13.0	+	chr2	48295	48305	3.0	-	48263	16.0	73
chr2	110975	110985	13.0	+	chr2	110998	111008	9.0	-	110991	22.0	23
chr2	116874	116884	13.0	+	chr2	116919	116929	10.0	-	116901	23.0	45
chr2	117054	117064	13.0	+	chr2	117125	117135	2.0	-	117094	15.0	71
chr2	159594	159604	13.0	+	chr2	159661	159671	5.0	-	159632	18.0	67
chr2	618659	618669	13.0	+	chr2	618688	618698	13.0	-	618678	26.0	29
chr2	628204	628214	13.0	+	chr2	628208	628218	34.0	-	628211	47.0	4
chr2	663671	663681	13.0	+	chr2	663722	663732	2.0	-	663701	15.0	51
chr2	722997	723007	13.0	+	chr2	723030	723040	14.0	-	723018	27.0	33
chr2	43345	43355	12.0	+	chr2	43377	43387	2.0	-	43366	14.0	32
chr2	122186	122196	12.0	+	chr2	122214	122224	19.0	-	122205	31.0	28
chr2	135833	135843	12.0	+	chr2	135841	135851	8.0	-	135842	20.0	8
chr2	158556	158566	12.0	+	chr2	158578	158588	4.0	-	158572	16.0	22
chr2	242690	242700	12.0	+	chr2	242709	242719	39.0	-	242704	51.0	19
chr2	276555	276565	12.0	+	chr2	276575	276585	3.0	-	276570	15.0	20
chr2	477196	477206	12.0	+	chr2	477254	477264	6.0	-	477230	18.0	58
chr2	504615	504625	12.0	+	chr2	504665	504675	9.0	-	504645	21.0	50
chr2	505622	505632	12.0	+	chr2	505659	505669	6.0	-	505645	18.0	37
chr2	581578	581588	12.0	+	chr2	581601	581611	2.0	-	581594	14.0	23
chr2	627868	627878	12.0	+	chr2	627922	627932	2.0	-	627900	14.0	54
chr2	691486	691496	12.0	+	chr2	691503	691513	7.0	-	691499	19.0	17
chr2	723127	723137	12.0	+	chr2	723165	723175	9.0	-	723151	21.0	38
chr2	45866	45876	11.0	+	chr2	45894	45904	3.0	-	45885	14.0	28
chr2	164992	165002	11.0	+	chr2	165010	165020	173.0	-	165006	184.0	18
chr2	201753	201763	11.0	+	chr2	201768	201778	21.0	-	201765	32.0	15
chr2	203678	203688	11.0	+	chr2	203760	203770	3.0	-	203724	14.0	82
chr2	306922	306932	11.0	+	chr2	306934	306944	3.0	-	306933	14.0	12
chr2	310593	310603	11.0	+	chr2	310639	310649	3.0	-	310621	14.0	46
chr2	315374	315384	11.0	+	chr2	315389	315399	3.0	-	315386	14.0	15
chr2	336972	336982	11.0	+	chr2	337008	337018	4.0	-	336995	15.0	36
chr2	496975	496985	11.0	+	chr2	496992	497002	15.0	-	496988	26.0	17
chr2	504785	504795	11.0	+	chr2	504790	504800	2.0	-	504792	13.0	5
chr2	614495	614505	11.0	+	chr2	614550	614560	3.0	-	614527	14.0	55
chr2	691658	691668	11.0	+	chr2	691702	691712	4.0	-	691685	15.0	44
chr2	36537	36547	10.0	+	chr2	36554	36564	10.0	-	36550	20.0	17
chr2	83922	83932	10.0	+	chr2	83935	83945	3.0	-	83933	13.0	13
chr2	111068	111078	10.0	+	chr2	111091	111101	11.0	-	111084	21.0	23
